,id_x_x,device_id_x,transaction_value_x,account_id,ts_millis_x,latitude_x,longitude_x,zip_x,id_x_y,device_id_y,transaction_value_y,ts_millis_y,latitude_y,longitude_y,zip_y,distance,diff_first_second,average,fraud
11891,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,4.763293932525074e+18,3087.0,153.15,1465289687346.0,42.892210999999996,-71.234009,3087,0.0,429564.0,1.5808350030124856,0
11892,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,6.670100852654704e+18,3087.0,19.97,1465289717196.0,42.892210999999996,-71.234009,3087,0.0,399714.0,1.5808350030124856,0
11893,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,8.19157031186467e+18,3087.0,52.35,1465289773412.0,42.892210999999996,-71.234009,3087,0.0,343498.0,1.5808350030124856,0
11894,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,9.062104294220694e+18,3087.0,85.03,1465289799851.0,42.892210999999996,-71.234009,3087,0.0,317059.0,1.5808350030124856,0
11895,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,5.899026411508742e+18,3087.0,108.94,1465289818203.0,42.892210999999996,-71.234009,3087,0.0,298707.0,1.5808350030124856,0
11896,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,6.314358287461842e+18,3087.0,49.61,1465289820136.0,42.892210999999996,-71.234009,3087,0.0,296774.0,1.5808350030124856,0
11897,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,8.546200516084021e+18,3087.0,170.18,1465289866897.0,42.892210999999996,-71.234009,3087,0.0,250013.0,1.5808350030124856,0
11898,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,6.786483940131667e+18,3087.0,108.15,1465289870170.0,42.892210999999996,-71.234009,3087,0.0,246740.0,1.5808350030124856,0
11899,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,7.210822753599734e+18,3087.0,110.28,1465289879327.0,42.892210999999996,-71.234009,3087,0.0,237583.0,1.5808350030124856,0
11900,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,7.169331702930028e+18,3087.0,41.85,1465289881062.0,42.892210999999996,-71.234009,3087,0.0,235848.0,1.5808350030124856,0
11901,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,5.443189418074455e+18,3087.0,123.45,1465289889899.0,42.892210999999996,-71.234009,3087,0.0,227011.0,1.5808350030124856,0
11902,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,6.594281433322138e+18,3087.0,90.84,1465289959827.0,42.892210999999996,-71.234009,3087,0.0,157083.0,1.5808350030124856,0
11903,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,9.143268315919737e+18,3087.0,165.76,1465290028579.0,42.892210999999996,-71.234009,3087,0.0,88331.0,1.5808350030124856,0
11904,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,6.355546002493859e+18,3087.0,0.16,1465290029365.0,42.892210999999996,-71.234009,3087,0.0,87545.0,1.5808350030124856,0
11905,6.685771167401337e+18,3087.0,5.28,3087.0,1465290116910.0,42.892210999999996,-71.234009,3087,6.468069856530402e+18,3087.0,123.07,1465290034616.0,42.892210999999996,-71.234009,3087,0.0,82294.0,1.5808350030124856,0
11912,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,6.373450087399185e+18,3087.0,130.24,1464898293576.0,42.892210999999996,-71.234009,3087,0.0,391864632.0,1.5808350030124856,1
11913,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,4.626942301694822e+18,3087.0,96.59,1465288986739.0,42.892210999999996,-71.234009,3087,0.0,1171469.0,1.5808350030124856,1
11914,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,8.503598956656381e+18,3087.0,67.37,1465289639519.0,42.892210999999996,-71.234009,3087,0.0,518689.0,1.5808350030124856,0
11915,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,6.113023187066245e+18,3087.0,82.77,1465289660574.0,42.892210999999996,-71.234009,3087,0.0,497634.0,1.5808350030124856,0
11916,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,4.763293932525074e+18,3087.0,153.15,1465289687346.0,42.892210999999996,-71.234009,3087,0.0,470862.0,1.5808350030124856,0
11917,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,6.670100852654704e+18,3087.0,19.97,1465289717196.0,42.892210999999996,-71.234009,3087,0.0,441012.0,1.5808350030124856,0
11918,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,8.19157031186467e+18,3087.0,52.35,1465289773412.0,42.892210999999996,-71.234009,3087,0.0,384796.0,1.5808350030124856,0
11919,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,9.062104294220694e+18,3087.0,85.03,1465289799851.0,42.892210999999996,-71.234009,3087,0.0,358357.0,1.5808350030124856,0
11920,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,5.899026411508742e+18,3087.0,108.94,1465289818203.0,42.892210999999996,-71.234009,3087,0.0,340005.0,1.5808350030124856,0
11921,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,6.314358287461842e+18,3087.0,49.61,1465289820136.0,42.892210999999996,-71.234009,3087,0.0,338072.0,1.5808350030124856,0
11922,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,8.546200516084021e+18,3087.0,170.18,1465289866897.0,42.892210999999996,-71.234009,3087,0.0,291311.0,1.5808350030124856,0
11923,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,6.786483940131667e+18,3087.0,108.15,1465289870170.0,42.892210999999996,-71.234009,3087,0.0,288038.0,1.5808350030124856,0
11924,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,7.210822753599734e+18,3087.0,110.28,1465289879327.0,42.892210999999996,-71.234009,3087,0.0,278881.0,1.5808350030124856,0
11925,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,7.169331702930028e+18,3087.0,41.85,1465289881062.0,42.892210999999996,-71.234009,3087,0.0,277146.0,1.5808350030124856,0
11926,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,5.443189418074455e+18,3087.0,123.45,1465289889899.0,42.892210999999996,-71.234009,3087,0.0,268309.0,1.5808350030124856,0
11927,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,6.594281433322138e+18,3087.0,90.84,1465289959827.0,42.892210999999996,-71.234009,3087,0.0,198381.0,1.5808350030124856,0
11928,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,9.143268315919737e+18,3087.0,165.76,1465290028579.0,42.892210999999996,-71.234009,3087,0.0,129629.0,1.5808350030124856,0
11929,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,6.355546002493859e+18,3087.0,0.16,1465290029365.0,42.892210999999996,-71.234009,3087,0.0,128843.0,1.5808350030124856,0
11930,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,6.468069856530402e+18,3087.0,123.07,1465290034616.0,42.892210999999996,-71.234009,3087,0.0,123592.0,1.5808350030124856,0
11931,8.435729334068137e+18,3087.0,102.03,3087.0,1465290158208.0,42.892210999999996,-71.234009,3087,6.685771167401337e+18,3087.0,5.28,1465290116910.0,42.892210999999996,-71.234009,3087,0.0,41298.0,1.5808350030124856,0
11937,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,6.373450087399185e+18,3087.0,130.24,1464898293576.0,42.892210999999996,-71.234009,3087,0.0,391889341.0,1.5808350030124856,1
11938,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,4.626942301694822e+18,3087.0,96.59,1465288986739.0,42.892210999999996,-71.234009,3087,0.0,1196178.0,1.5808350030124856,1
11939,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,8.503598956656381e+18,3087.0,67.37,1465289639519.0,42.892210999999996,-71.234009,3087,0.0,543398.0,1.5808350030124856,0
11940,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,6.113023187066245e+18,3087.0,82.77,1465289660574.0,42.892210999999996,-71.234009,3087,0.0,522343.0,1.5808350030124856,0
11941,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,4.763293932525074e+18,3087.0,153.15,1465289687346.0,42.892210999999996,-71.234009,3087,0.0,495571.0,1.5808350030124856,0
11942,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,6.670100852654704e+18,3087.0,19.97,1465289717196.0,42.892210999999996,-71.234009,3087,0.0,465721.0,1.5808350030124856,0
11943,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,8.19157031186467e+18,3087.0,52.35,1465289773412.0,42.892210999999996,-71.234009,3087,0.0,409505.0,1.5808350030124856,0
11944,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,9.062104294220694e+18,3087.0,85.03,1465289799851.0,42.892210999999996,-71.234009,3087,0.0,383066.0,1.5808350030124856,0
11945,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,5.899026411508742e+18,3087.0,108.94,1465289818203.0,42.892210999999996,-71.234009,3087,0.0,364714.0,1.5808350030124856,0
11946,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,6.314358287461842e+18,3087.0,49.61,1465289820136.0,42.892210999999996,-71.234009,3087,0.0,362781.0,1.5808350030124856,0
11947,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,8.546200516084021e+18,3087.0,170.18,1465289866897.0,42.892210999999996,-71.234009,3087,0.0,316020.0,1.5808350030124856,0
11948,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,6.786483940131667e+18,3087.0,108.15,1465289870170.0,42.892210999999996,-71.234009,3087,0.0,312747.0,1.5808350030124856,0
11949,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,7.210822753599734e+18,3087.0,110.28,1465289879327.0,42.892210999999996,-71.234009,3087,0.0,303590.0,1.5808350030124856,0
11950,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,7.169331702930028e+18,3087.0,41.85,1465289881062.0,42.892210999999996,-71.234009,3087,0.0,301855.0,1.5808350030124856,0
11951,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,5.443189418074455e+18,3087.0,123.45,1465289889899.0,42.892210999999996,-71.234009,3087,0.0,293018.0,1.5808350030124856,0
11952,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,6.594281433322138e+18,3087.0,90.84,1465289959827.0,42.892210999999996,-71.234009,3087,0.0,223090.0,1.5808350030124856,0
11953,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,9.143268315919737e+18,3087.0,165.76,1465290028579.0,42.892210999999996,-71.234009,3087,0.0,154338.0,1.5808350030124856,0
11954,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,6.355546002493859e+18,3087.0,0.16,1465290029365.0,42.892210999999996,-71.234009,3087,0.0,153552.0,1.5808350030124856,0
11955,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,6.468069856530402e+18,3087.0,123.07,1465290034616.0,42.892210999999996,-71.234009,3087,0.0,148301.0,1.5808350030124856,0
11956,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,6.685771167401337e+18,3087.0,5.28,1465290116910.0,42.892210999999996,-71.234009,3087,0.0,66007.0,1.5808350030124856,0
11957,7.238362855206077e+18,3087.0,136.27,3087.0,1465290182917.0,42.892210999999996,-71.234009,3087,8.435729334068137e+18,3087.0,102.03,1465290158208.0,42.892210999999996,-71.234009,3087,0.0,24709.0,1.5808350030124856,0
11962,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,6.373450087399185e+18,3087.0,130.24,1464898293576.0,42.892210999999996,-71.234009,3087,0.0,391943066.0,1.5808350030124856,1
11963,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,4.626942301694822e+18,3087.0,96.59,1465288986739.0,42.892210999999996,-71.234009,3087,0.0,1249903.0,1.5808350030124856,1
11964,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,8.503598956656381e+18,3087.0,67.37,1465289639519.0,42.892210999999996,-71.234009,3087,0.0,597123.0,1.5808350030124856,0
11965,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,6.113023187066245e+18,3087.0,82.77,1465289660574.0,42.892210999999996,-71.234009,3087,0.0,576068.0,1.5808350030124856,0
11966,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,4.763293932525074e+18,3087.0,153.15,1465289687346.0,42.892210999999996,-71.234009,3087,0.0,549296.0,1.5808350030124856,0
11967,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,6.670100852654704e+18,3087.0,19.97,1465289717196.0,42.892210999999996,-71.234009,3087,0.0,519446.0,1.5808350030124856,0
11968,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,8.19157031186467e+18,3087.0,52.35,1465289773412.0,42.892210999999996,-71.234009,3087,0.0,463230.0,1.5808350030124856,0
11969,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,9.062104294220694e+18,3087.0,85.03,1465289799851.0,42.892210999999996,-71.234009,3087,0.0,436791.0,1.5808350030124856,0
11970,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,5.899026411508742e+18,3087.0,108.94,1465289818203.0,42.892210999999996,-71.234009,3087,0.0,418439.0,1.5808350030124856,0
11971,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,6.314358287461842e+18,3087.0,49.61,1465289820136.0,42.892210999999996,-71.234009,3087,0.0,416506.0,1.5808350030124856,0
11972,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,8.546200516084021e+18,3087.0,170.18,1465289866897.0,42.892210999999996,-71.234009,3087,0.0,369745.0,1.5808350030124856,0
11973,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,6.786483940131667e+18,3087.0,108.15,1465289870170.0,42.892210999999996,-71.234009,3087,0.0,366472.0,1.5808350030124856,0
11974,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,7.210822753599734e+18,3087.0,110.28,1465289879327.0,42.892210999999996,-71.234009,3087,0.0,357315.0,1.5808350030124856,0
11975,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,7.169331702930028e+18,3087.0,41.85,1465289881062.0,42.892210999999996,-71.234009,3087,0.0,355580.0,1.5808350030124856,0
11976,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,5.443189418074455e+18,3087.0,123.45,1465289889899.0,42.892210999999996,-71.234009,3087,0.0,346743.0,1.5808350030124856,0
11977,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,6.594281433322138e+18,3087.0,90.84,1465289959827.0,42.892210999999996,-71.234009,3087,0.0,276815.0,1.5808350030124856,0
11978,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,9.143268315919737e+18,3087.0,165.76,1465290028579.0,42.892210999999996,-71.234009,3087,0.0,208063.0,1.5808350030124856,0
11979,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,6.355546002493859e+18,3087.0,0.16,1465290029365.0,42.892210999999996,-71.234009,3087,0.0,207277.0,1.5808350030124856,0
11980,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,6.468069856530402e+18,3087.0,123.07,1465290034616.0,42.892210999999996,-71.234009,3087,0.0,202026.0,1.5808350030124856,0
11981,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,6.685771167401337e+18,3087.0,5.28,1465290116910.0,42.892210999999996,-71.234009,3087,0.0,119732.0,1.5808350030124856,0
11982,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,8.435729334068137e+18,3087.0,102.03,1465290158208.0,42.892210999999996,-71.234009,3087,0.0,78434.0,1.5808350030124856,0
11983,6.459840584060403e+18,3087.0,94.56,3087.0,1465290236642.0,42.892210999999996,-71.234009,3087,7.238362855206077e+18,3087.0,136.27,1465290182917.0,42.892210999999996,-71.234009,3087,0.0,53725.0,1.5808350030124856,0
11987,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.373450087399185e+18,3087.0,130.24,1464898293576.0,42.892210999999996,-71.234009,3087,0.0,391955007.0,1.5808350030124856,1
11988,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,4.626942301694822e+18,3087.0,96.59,1465288986739.0,42.892210999999996,-71.234009,3087,0.0,1261844.0,1.5808350030124856,1
11989,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,8.503598956656381e+18,3087.0,67.37,1465289639519.0,42.892210999999996,-71.234009,3087,0.0,609064.0,1.5808350030124856,0
11990,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.113023187066245e+18,3087.0,82.77,1465289660574.0,42.892210999999996,-71.234009,3087,0.0,588009.0,1.5808350030124856,0
11991,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,4.763293932525074e+18,3087.0,153.15,1465289687346.0,42.892210999999996,-71.234009,3087,0.0,561237.0,1.5808350030124856,0
11992,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.670100852654704e+18,3087.0,19.97,1465289717196.0,42.892210999999996,-71.234009,3087,0.0,531387.0,1.5808350030124856,0
11993,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,8.19157031186467e+18,3087.0,52.35,1465289773412.0,42.892210999999996,-71.234009,3087,0.0,475171.0,1.5808350030124856,0
11994,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,9.062104294220694e+18,3087.0,85.03,1465289799851.0,42.892210999999996,-71.234009,3087,0.0,448732.0,1.5808350030124856,0
11995,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,5.899026411508742e+18,3087.0,108.94,1465289818203.0,42.892210999999996,-71.234009,3087,0.0,430380.0,1.5808350030124856,0
11996,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.314358287461842e+18,3087.0,49.61,1465289820136.0,42.892210999999996,-71.234009,3087,0.0,428447.0,1.5808350030124856,0
11997,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,8.546200516084021e+18,3087.0,170.18,1465289866897.0,42.892210999999996,-71.234009,3087,0.0,381686.0,1.5808350030124856,0
11998,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.786483940131667e+18,3087.0,108.15,1465289870170.0,42.892210999999996,-71.234009,3087,0.0,378413.0,1.5808350030124856,0
11999,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,7.210822753599734e+18,3087.0,110.28,1465289879327.0,42.892210999999996,-71.234009,3087,0.0,369256.0,1.5808350030124856,0
12000,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,7.169331702930028e+18,3087.0,41.85,1465289881062.0,42.892210999999996,-71.234009,3087,0.0,367521.0,1.5808350030124856,0
12001,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,5.443189418074455e+18,3087.0,123.45,1465289889899.0,42.892210999999996,-71.234009,3087,0.0,358684.0,1.5808350030124856,0
12002,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.594281433322138e+18,3087.0,90.84,1465289959827.0,42.892210999999996,-71.234009,3087,0.0,288756.0,1.5808350030124856,0
12003,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,9.143268315919737e+18,3087.0,165.76,1465290028579.0,42.892210999999996,-71.234009,3087,0.0,220004.0,1.5808350030124856,0
12004,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.355546002493859e+18,3087.0,0.16,1465290029365.0,42.892210999999996,-71.234009,3087,0.0,219218.0,1.5808350030124856,0
12005,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.468069856530402e+18,3087.0,123.07,1465290034616.0,42.892210999999996,-71.234009,3087,0.0,213967.0,1.5808350030124856,0
12006,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.685771167401337e+18,3087.0,5.28,1465290116910.0,42.892210999999996,-71.234009,3087,0.0,131673.0,1.5808350030124856,0
12007,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,8.435729334068137e+18,3087.0,102.03,1465290158208.0,42.892210999999996,-71.234009,3087,0.0,90375.0,1.5808350030124856,0
12008,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,7.238362855206077e+18,3087.0,136.27,1465290182917.0,42.892210999999996,-71.234009,3087,0.0,65666.0,1.5808350030124856,0
12009,5.503133645583353e+18,3087.0,126.94,3087.0,1465290248583.0,42.892210999999996,-71.234009,3087,6.459840584060403e+18,3087.0,94.56,1465290236642.0,42.892210999999996,-71.234009,3087,0.0,11941.0,1.5808350030124856,0
12012,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.373450087399185e+18,3087.0,130.24,1464898293576.0,42.892210999999996,-71.234009,3087,0.0,392024688.0,1.5808350030124856,1
12013,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,4.626942301694822e+18,3087.0,96.59,1465288986739.0,42.892210999999996,-71.234009,3087,0.0,1331525.0,1.5808350030124856,1
12014,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,8.503598956656381e+18,3087.0,67.37,1465289639519.0,42.892210999999996,-71.234009,3087,0.0,678745.0,1.5808350030124856,0
12015,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.113023187066245e+18,3087.0,82.77,1465289660574.0,42.892210999999996,-71.234009,3087,0.0,657690.0,1.5808350030124856,0
12016,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,4.763293932525074e+18,3087.0,153.15,1465289687346.0,42.892210999999996,-71.234009,3087,0.0,630918.0,1.5808350030124856,0
12017,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.670100852654704e+18,3087.0,19.97,1465289717196.0,42.892210999999996,-71.234009,3087,0.0,601068.0,1.5808350030124856,0
12018,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,8.19157031186467e+18,3087.0,52.35,1465289773412.0,42.892210999999996,-71.234009,3087,0.0,544852.0,1.5808350030124856,0
12019,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,9.062104294220694e+18,3087.0,85.03,1465289799851.0,42.892210999999996,-71.234009,3087,0.0,518413.0,1.5808350030124856,0
12020,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,5.899026411508742e+18,3087.0,108.94,1465289818203.0,42.892210999999996,-71.234009,3087,0.0,500061.0,1.5808350030124856,0
12021,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.314358287461842e+18,3087.0,49.61,1465289820136.0,42.892210999999996,-71.234009,3087,0.0,498128.0,1.5808350030124856,0
12022,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,8.546200516084021e+18,3087.0,170.18,1465289866897.0,42.892210999999996,-71.234009,3087,0.0,451367.0,1.5808350030124856,0
12023,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.786483940131667e+18,3087.0,108.15,1465289870170.0,42.892210999999996,-71.234009,3087,0.0,448094.0,1.5808350030124856,0
12024,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,7.210822753599734e+18,3087.0,110.28,1465289879327.0,42.892210999999996,-71.234009,3087,0.0,438937.0,1.5808350030124856,0
12025,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,7.169331702930028e+18,3087.0,41.85,1465289881062.0,42.892210999999996,-71.234009,3087,0.0,437202.0,1.5808350030124856,0
12026,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,5.443189418074455e+18,3087.0,123.45,1465289889899.0,42.892210999999996,-71.234009,3087,0.0,428365.0,1.5808350030124856,0
12027,7.144837534817762e+18,3087.0,80.29,3087.0,1465290318264.0,42.892210999999996,-71.234009,3087,6.594281433322138e+18,3087.0,90.84,1465289959827.0,42.892210999999996,-71.234009,3087,0.0,358437.0,1.5808350030124856,0
